���web-scraper-order,web-scraper-start-url,productlink,productlink-href,productname,productprice,color
1575163245-6673,https://www.zara.com/us/en/man-knitwear-l681.html?v1=1282840,RUSTIC BUTTON SWEATER,https://www.zara.com/us/en/rustic-button-sweater-p04090301.html,RUSTIC BUTTON SWEATER Details,35.90 USD,Green
1575163366-6721,https://www.zara.com/us/en/man-knitwear-l681.html?v1=1282840,ZEBRA JACQUARD CARDIGAN,https://www.zara.com/us/en/zebra-jacquard-cardigan-p00693302.html,ZEBRA JACQUARD CARDIGAN Details,169.00 USD,Black
1575163356-6716,https://www.zara.com/us/en/man-knitwear-l681.html?v1=1282840,TEXTURED WEAVE CARDIGAN,https://www.zara.com/us/en/textured-weave-cardigan-p05755310.html,TEXTURED WEAVE CARDIGAN Details,69.90 USD,Black
1575163508-6787,https://www.zara.com/us/en/man-knitwear-l681.html?v1=1282840,PURL KNIT SWEATER,https://www.zara.com/us/en/purl-knit-sweater-p03597300.html,PURL KNIT SWEATER Details,39.90 USD,Oyster White
1575163494-6782,https://www.zara.com/us/en/man-knitwear-l681.html?v1=1282840,JACQUARD PATCHWORK SWEATER,https://www.zara.com/us/en/jacquard-patchwork-sweater-p01784302.html,JACQUARD PATCHWORK SWEATER Details,69.90 USD,Black
1575163385-6730,https://www.zara.com/us/en/man-knitwear-l681.html?v1=1282840,TEXTURED WEAVE MULTICOLOR SWEATER,https://www.zara.com/us/en/textured-weave-multicolor-sweater-p04432307.html,TEXTURED WEAVE MULTICOLOR SWEATER Details,69.90 USD,Orange
1575163263-6681,https://www.zara.com/us/en/man-knitwear-l681.html?v1=1282840,BASIC HEATHER SWEATER,https://www.zara.com/us/en/basic-heather-sweater-p08689370.html,BASIC HEATHER SWEATER Details,29.90 USD,Taupe Brown
1575163418-6746,https://www.zara.com/us/en/man-knitwear-l681.html?v1=1282840,WOOL BLEND SWEATER,https://www.zara.com/us/en/wool-blend-sweater-p03332308.html,WOOL BLEND SWEATER Details,59.90 USD,Black
1575163352-6714,https://www.zara.com/us/en/man-knitwear-l681.html?v1=1282840,OTTOMAN TEXTURED KNIT SWEATER,https://www.zara.com/us/en/ottoman-textured-knit-sweater-p04805302.html,OTTOMAN TEXTURED KNIT SWEATER Details,39.90 USD,White
1575163391-6733,https://www.zara.com/us/en/man-knitwear-l681.html?v1=1282840,ZIP CARDIGAN,https://www.zara.com/us/en/zip-cardigan-p00458402.html,ZIP CARDIGAN Details,49.90 USD,Anthracite Gray
1575163397-6736,https://www.zara.com/us/en/man-knitwear-l681.html?v1=1282840,METALLIC THREAD SWEATER,https://www.zara.com/us/en/metallic-thread-sweater-p04231313.html,METALLIC THREAD SWEATER Details,29.90 USD,Black
1575163212-6658,https://www.zara.com/us/en/man-knitwear-l681.html?v1=1282840,BASIC ROUND NECK SWEATER,https://www.zara.com/us/en/basic-round-neck-sweater-p00693471.html,BASIC ROUND NECK SWEATER Details,39.90 USD,Camel
