���web-scraper-order,web-scraper-start-url,productlink,productlink-href,productname,productprice,color
1575140372-2215,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,VERTICAL STRIPE JACQUARD SHIRT,https://www.zara.com/us/en/vertical-stripe-jacquard-shirt-p01608304.html,VERTICAL STRIPE JACQUARD SHIRT Details,49.90 USD,Black
1575140893-2452,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,PAISLEY PRINT SATIN EFFECT SHIRT,https://www.zara.com/us/en/paisley-print-satin-effect-shirt-p06103310.html,PAISLEY PRINT SATIN EFFECT SHIRT Details,35.90 USD,Navy Blue
1575140359-2209,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,FLORAL PRINT POPLIN SHIRT,https://www.zara.com/us/en/floral-print-poplin-shirt-p04434233.html,FLORAL PRINT POPLIN SHIRT Details,null,Maroon
1575140781-2405,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,EASY CARE TEXTURED SHIRT,https://www.zara.com/us/en/easy-care-textured-shirt-p08211363.html,EASY CARE TEXTURED SHIRT Details,35.90 USD,White
1575140544-2292,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,PLAID SHIRT,https://www.zara.com/us/en/plaid-shirt-p05742681.html,PLAID SHIRT Details,49.90 USD,White
1575140207-2144,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,PATCHWORK PRINTED SHIRT,https://www.zara.com/us/en/patchwork-printed-shirt-p03057329.html,PATCHWORK PRINTED SHIRT Details,39.90 USD,Green
1575140773-2401,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,EASY CARE TEXTURED WEAVE SHIRT,https://www.zara.com/us/en/easy-care-textured-weave-shirt-p07545280.html,EASY CARE TEXTURED WEAVE SHIRT Details,35.90 USD,White
1575140783-2406,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TEXTURED WEAVE SHIRT WITH FRENCH CUFFS,https://www.zara.com/us/en/textured-weave-shirt-with-french-cuffs-p00072453.html,TEXTURED WEAVE SHIRT WITH FRENCH CUFFS Details,49.90 USD,White
1575140272-2172,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,RUSTIC HOODED SHIRT,https://www.zara.com/us/en/rustic-hooded-shirt-p07545311.html,RUSTIC HOODED SHIRT Details,59.90 USD,White
1575140713-2372,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,RIPPED DENIM OVERSHIRT,https://www.zara.com/us/en/ripped-denim-overshirt-p02631350.html,RIPPED DENIM OVERSHIRT Details,49.90 USD,Khaki
1575140230-2154,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,PLAID FLANNEL SHIRT,https://www.zara.com/us/en/plaid-flannel-shirt-p06608331.html,PLAID FLANNEL SHIRT Details,39.90 USD,Gray
1575140904-2457,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,ASYMMETRICAL OVERSIZED SHIRT,https://www.zara.com/us/en/asymmetrical-oversized-shirt-p00072429.html,ASYMMETRICAL OVERSIZED SHIRT Details,49.90 USD,Black
1575140275-2173,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,BOAT PRINT SHIRT,https://www.zara.com/us/en/boat-print-shirt-p05732808.html,BOAT PRINT SHIRT Details,null,White
1575140779-2404,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,EASY CARE TEXTURED WEAVE SHIRT,https://www.zara.com/us/en/easy-care-textured-weave-shirt-p08211423.html,EASY CARE TEXTURED WEAVE SHIRT Details,35.90 USD,White
1575140460-2257,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,EASY CARE POLKA DOT PRINT SHIRT,https://www.zara.com/us/en/easy-care-polka-dot-print-shirt-p07545349.html,EASY CARE POLKA DOT PRINT SHIRT Details,35.90 USD,Sky Blue
1575140370-2214,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,ABSTRACT PRINT SHIRT,https://www.zara.com/us/en/abstract-print-shirt-p05704257.html,ABSTRACT PRINT SHIRT Details,49.90 USD,Green
1575140613-2325,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,LEAF PRINT SHIRT,https://www.zara.com/us/en/leaf-print-shirt-p06456384.html,LEAF PRINT SHIRT Details,49.90 USD,Black
1575140719-2375,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,RELAXED FIT SHIRT,https://www.zara.com/us/en/relaxed-fit-shirt-p06917382.html,RELAXED FIT SHIRT Details,49.90 USD,Red
1575140606-2322,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,FLORAL PRINT SHIRT,https://www.zara.com/us/en/floral-print-shirt-p06508393.html,FLORAL PRINT SHIRT Details,null,White
1575140257-2165,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,COMBINATION STRIPED T-SHIRT,https://www.zara.com/us/en/combination-striped-t-shirt-p07545316.html,COMBINATION STRIPED T-SHIRT Details,null,White
1575140265-2169,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,STRIPED SHIRT,https://www.zara.com/us/en/striped-shirt-p05916726.html,STRIPED SHIRT Details,49.90 USD,White
1575140740-2385,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,PLAID OVERSHIRT,https://www.zara.com/us/en/plaid-overshirt-p07545376.html,PLAID OVERSHIRT Details,49.90 USD,Yellow
1575140965-2487,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,FRILLY SHIRT,https://www.zara.com/us/en/frilly-shirt-p06458824.html,FRILLY SHIRT Details,49.90 USD,Black
1575140619-2328,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,SPLATTER DENIM SHIRT,https://www.zara.com/us/en/splatter-denim-shirt-p00397310.html,SPLATTER DENIM SHIRT Details,49.90 USD,Light Blue
1575140754-2392,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,STRIPED TRAVELER SHIRT,https://www.zara.com/us/en/striped-traveler-shirt-p09541353.html,STRIPED TRAVELER SHIRT Details,39.90 USD,Gray
1575140513-2279,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,CONTRASTING TEXTURED WEAVE SHIRT,https://www.zara.com/us/en/contrasting-textured-weave-shirt-p07545337.html,CONTRASTING TEXTURED WEAVE SHIRT Details,39.90 USD,White
1575140379-2218,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,LEAF PRINT SHIRT,https://www.zara.com/us/en/leaf-print-shirt-p05544433.html,LEAF PRINT SHIRT Details,39.90 USD,Black
1575140736-2383,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TWO-TONED FLORAL PRINT SHIRT,https://www.zara.com/us/en/two-toned-floral-print-shirt-p05913881.html,TWO-TONED FLORAL PRINT SHIRT Details,49.90 USD,Oyster White
1575140897-2454,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,DUCK PRINT SATIN EFFECT SHIRT,https://www.zara.com/us/en/duck-print-satin-effect-shirt-p06103309.html,DUCK PRINT SATIN EFFECT SHIRT Details,35.90 USD,White
1575140478-2264,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,STAIN FREE TEXTURED SHIRT,https://www.zara.com/us/en/stain-free-textured-shirt-p08211332.html,STAIN FREE TEXTURED SHIRT Details,39.90 USD,Sky Blue
1575140631-2334,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,ABSTRACT PRINT SHIRT,https://www.zara.com/us/en/abstract-print-shirt-p06917342.html,ABSTRACT PRINT SHIRT Details,39.90 USD,Black / Yellow
1575140794-2411,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,SPREAD COLLAR STRUCTURED SHIRT,https://www.zara.com/us/en/spread-collar-structured-shirt-p04088323.html,SPREAD COLLAR STRUCTURED SHIRT Details,49.90 USD,White
1575140480-2265,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,OXFORD SHIRT WITH ELBOW PATCHES,https://www.zara.com/us/en/oxford-shirt-with-elbow-patches-p06608340.html,OXFORD SHIRT WITH ELBOW PATCHES Details,39.90 USD,White
1575140901-2456,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,CORDUROY SHIRT,https://www.zara.com/us/en/corduroy-shirt-p03562333.html,CORDUROY SHIRT Details,49.90 USD,Black
1575140399-2228,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,SPLATTERED DENIM OVERSHIRT,https://www.zara.com/us/en/splattered-denim-overshirt-p01821355.html,SPLATTERED DENIM OVERSHIRT Details,49.90 USD,Light Blue
1575140507-2276,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,SUPERSLIM SHIRT,https://www.zara.com/us/en/superslim-shirt-p05679441.html,SUPERSLIM SHIRT Details,49.90 USD,White
1575140660-2348,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,STRIPED SHIRT,https://www.zara.com/us/en/striped-shirt-p04421897.html,STRIPED SHIRT Details,49.90 USD,White
1575140947-2478,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,CORDUROY OVERSHIRT,https://www.zara.com/us/en/corduroy-overshirt-p07446340.html,CORDUROY OVERSHIRT Details,69.90 USD,Black
1575140816-2422,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,NO-IRON TWO-TONE TEXTURED SHIRT,https://www.zara.com/us/en/no-iron-two-tone-textured-shirt-p05445317.html,NO-IRON TWO-TONE TEXTURED SHIRT Details,49.90 USD,White
1575140732-2381,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,FLORAL PRINT SHIRT,https://www.zara.com/us/en/floral-print-shirt-p06608370.html,FLORAL PRINT SHIRT Details,49.90 USD,Black
1575140590-2314,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,STRIPED PRINTED SHIRT,https://www.zara.com/us/en/striped-printed-shirt-p03057309.html,STRIPED PRINTED SHIRT Details,49.90 USD,Brown
1575140393-2225,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,CAMOUFLAGE AND TEXT PRINT SHIRT,https://www.zara.com/us/en/camouflage-and-text-print-shirt-p06917333.html,CAMOUFLAGE AND TEXT PRINT SHIRT Details,69.90 USD,Khaki
1575140666-2351,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,MANDARIN COLLAR SHIRT,https://www.zara.com/us/en/mandarin-collar-shirt-p05978495.html,MANDARIN COLLAR SHIRT Details,49.90 USD,White
1575140708-2370,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,STRIPED PRINTED SHIRT,https://www.zara.com/us/en/striped-printed-shirt-p00070295.html,STRIPED PRINTED SHIRT Details,49.90 USD,Brick
1575140910-2460,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,FACE PRINT SHIRT,https://www.zara.com/us/en/face-print-shirt-p06917307.html,FACE PRINT SHIRT Details,49.90 USD,Black
1575140288-2179,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,SHIRT WITH VERTICAL STRIPES,https://www.zara.com/us/en/shirt-with-vertical-stripes-p03057303.html,SHIRT WITH VERTICAL STRIPES Details,39.90 USD,Lime Green
1575140465-2259,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,COOLMAX� TWILL SHIRT,https://www.zara.com/us/en/coolmax%C2%AE-twill-shirt-p08211409.html,COOLMAX� TWILL SHIRT Details,39.90 USD,White
1575140808-2418,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,NO IRON TEXTURED WEAVE SHIRT,https://www.zara.com/us/en/no-iron-textured-weave-shirt-p07545296.html,NO IRON TEXTURED WEAVE SHIRT Details,49.90 USD,White
1575140511-2278,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TEXTURED WEAVE PIQU�� SHIRT,https://www.zara.com/us/en/textured-weave-piqu%C3%A9-shirt-p06264301.html,TEXTURED WEAVE PIQU�� SHIRT Details,35.90 USD,Sky Blue
1575140383-2220,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,PALM TREE PRINT POPLIN SHIRT,https://www.zara.com/us/en/palm-tree-print-poplin-shirt-p00072259.html,PALM TREE PRINT POPLIN SHIRT Details,39.90 USD,White
1575140668-2352,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,POPLIN SHIRT,https://www.zara.com/us/en/poplin-shirt-p00072566.html,POPLIN SHIRT Details,49.90 USD,White
1575140650-2343,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TEXTURED WEAVE SQUARE PRINT SHIRT,https://www.zara.com/us/en/textured-weave-square-print-shirt-p05588307.html,TEXTURED WEAVE SQUARE PRINT SHIRT Details,49.90 USD,Black
1575140742-2386,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,RIPPED PLAID OVERSHIRT,https://www.zara.com/us/en/ripped-plaid-overshirt-p01821305.html,RIPPED PLAID OVERSHIRT Details,49.90 USD,Green
1575140301-2184,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,CAMOUFLAGE PRINT SHIRT,https://www.zara.com/us/en/camouflage-print-shirt-p05011248.html,CAMOUFLAGE PRINT SHIRT Details,39.90 USD,Taupe Brown
1575140449-2252,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,GEOMETRICAL PRINT POPLIN SHIRT,https://www.zara.com/us/en/geometrical-print-poplin-shirt-p05919975.html,GEOMETRICAL PRINT POPLIN SHIRT Details,null,White
1575140844-2435,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TEXTURED WEAVE MICRO DOT SHIRT,https://www.zara.com/us/en/textured-weave-micro-dot-shirt-p07545297.html,TEXTURED WEAVE MICRO DOT SHIRT Details,39.90 USD,White
1575140887-2449,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TEXTURED WEAVE OXFORD SHIRT,https://www.zara.com/us/en/textured-weave-oxford-shirt-p07545310.html,TEXTURED WEAVE OXFORD SHIRT Details,35.90 USD,White
1575140364-2211,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,COASTER PRINT SHIRT,https://www.zara.com/us/en/coaster-print-shirt-p06917326.html,COASTER PRINT SHIRT Details,39.90 USD,Red
1575140830-2428,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,SUPERSLIM SHIRT,https://www.zara.com/us/en/superslim-shirt-p03894312.html,SUPERSLIM SHIRT Details,35.90 USD,White
1575140788-2408,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TEXTURED SHIRT,https://www.zara.com/us/en/textured-shirt-p00072407.html,TEXTURED SHIRT Details,49.90 USD,White
1575140294-2182,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,PALM TREE PRINT SHIRT,https://www.zara.com/us/en/palm-tree-print-shirt-p00722334.html,PALM TREE PRINT SHIRT Details,39.90 USD,Pink
1575140721-2376,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,DENIM SHIRT,https://www.zara.com/us/en/denim-shirt-p08574399.html,DENIM SHIRT Details,35.90 USD,Gray
1575140690-2362,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,OVERSHIRT WITH CONTRASTING TOPSTITCHING,https://www.zara.com/us/en/overshirt-with-contrasting-topstitching-p06887303.html,OVERSHIRT WITH CONTRASTING TOPSTITCHING Details,69.90 USD,Blue
1575140592-2315,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,PAISLEY PRINT SHIRT,https://www.zara.com/us/en/paisley-print-shirt-p03057319.html,PAISLEY PRINT SHIRT Details,49.90 USD,Khaki
1575140633-2335,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,ABSTRACT PRINT SHIRT,https://www.zara.com/us/en/abstract-print-shirt-p04478235.html,ABSTRACT PRINT SHIRT Details,39.90 USD,Greenish
1575140730-2380,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,ABSTRACT PRINT SHIRT,https://www.zara.com/us/en/abstract-print-shirt-p07545408.html,ABSTRACT PRINT SHIRT Details,49.90 USD,Navy Blue
1575140335-2198,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TEXTURED SHIRT WITH MANDARIN COLLAR,https://www.zara.com/us/en/textured-shirt-with-mandarin-collar-p06103410.html,TEXTURED SHIRT WITH MANDARIN COLLAR Details,35.90 USD,Taupe Brown
1575140744-2387,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,PINSTRIPE DENIM OVERSHIRT,https://www.zara.com/us/en/pinstripe-denim-overshirt-p03562334.html,PINSTRIPE DENIM OVERSHIRT Details,69.90 USD,Navy Blue
1575140672-2354,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,SHIRT WITH METALLIC PRINT,https://www.zara.com/us/en/shirt-with-metallic-print-p00072836.html,SHIRT WITH METALLIC PRINT Details,49.90 USD,Black
1575140355-2207,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,PALM TREE PRINT SHIRT,https://www.zara.com/us/en/palm-tree-print-shirt-p05710263.html,PALM TREE PRINT SHIRT Details,39.90 USD,Fuchsia
1575140201-2141,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,,https://www.zara.com/us/en/-p07545388.html,Details,35.90 USD,White
1575140253-2163,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,STRIPED SHIRT,https://www.zara.com/us/en/striped-shirt-p06048405.html,STRIPED SHIRT Details,null,Mustard
1575140563-2301,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,STRIPED DENIM SHIRT,https://www.zara.com/us/en/striped-denim-shirt-p07545344.html,STRIPED DENIM SHIRT Details,49.90 USD,Striped
1575140853-2439,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,PLAID TEXTURED OVERSHIRT,https://www.zara.com/us/en/plaid-textured-overshirt-p00397304.html,PLAID TEXTURED OVERSHIRT Details,69.90 USD,Black
1575140443-2249,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,FLORAL PRINT SATIN SHIRT,https://www.zara.com/us/en/floral-print-satin-shirt-p06103301.html,FLORAL PRINT SATIN SHIRT Details,35.90 USD,White
1575140625-2331,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,PREMIUM MERCERIZED SHIRT,https://www.zara.com/us/en/premium-mercerized-shirt-p05372314.html,PREMIUM MERCERIZED SHIRT Details,49.90 USD,Navy Blue
1575140445-2250,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,LEAF PRINT SATIN EFFENT SHIRT,https://www.zara.com/us/en/leaf-print-satin-effent-shirt-p06103302.html,LEAF PRINT SATIN EFFENT SHIRT Details,35.90 USD,Navy Blue
1575140368-2213,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,LABEL PRINT SHIRT,https://www.zara.com/us/en/label-print-shirt-p06917343.html,LABEL PRINT SHIRT Details,39.90 USD,Black
1575140277-2174,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,LEAF PRINT SHIRT,https://www.zara.com/us/en/leaf-print-shirt-p05732754.html,LEAF PRINT SHIRT Details,null,Orange-Green
1575140939-2474,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,PLAID SHIRT,https://www.zara.com/us/en/plaid-shirt-p06608385.html,PLAID SHIRT Details,39.90 USD,Navy Blue
1575140696-2365,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TECHNICAL OVERSHIRT,https://www.zara.com/us/en/technical-overshirt-p08211369.html,TECHNICAL OVERSHIRT Details,49.90 USD,Khaki
1575140241-2158,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,MANDARIN COLLAR PIQU�� SHIRT,https://www.zara.com/us/en/mandarin-collar-piqu%C3%A9-shirt-p07545260.html,MANDARIN COLLAR PIQU�� SHIRT Details,35.90 USD,White
1575140594-2316,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TEXTURED WEAVE OXFORD SHIRT,https://www.zara.com/us/en/textured-weave-oxford-shirt-p08211303.html,TEXTURED WEAVE OXFORD SHIRT Details,35.90 USD,White
1575140646-2341,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,PLAID SHIRT WITH PATCHES,https://www.zara.com/us/en/plaid-shirt-with-patches-p09663304.html,PLAID SHIRT WITH PATCHES Details,69.90 USD,Black
1575140840-2433,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,LEAF PRINT SHIRT,https://www.zara.com/us/en/leaf-print-shirt-p05959356.html,LEAF PRINT SHIRT Details,39.90 USD,Beige
1575140306-2186,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,ISLAND PRINT SHIRT,https://www.zara.com/us/en/island-print-shirt-p04459234.html,ISLAND PRINT SHIRT Details,39.90 USD,Green
1575140604-2321,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,ABSTRACT PRINT SHIRT,https://www.zara.com/us/en/abstract-print-shirt-p05987389.html,ABSTRACT PRINT SHIRT Details,49.90 USD,Gray
1575140387-2222,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TEXT PRINT DENIM SHIRT,https://www.zara.com/us/en/text-print-denim-shirt-p06917380.html,TEXT PRINT DENIM SHIRT Details,59.90 USD,Red
1575140550-2295,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,EASY CARE FLORAL PRINT SHIRT,https://www.zara.com/us/en/easy-care-floral-print-shirt-p08211331.html,EASY CARE FLORAL PRINT SHIRT Details,35.90 USD,White / Navy
1575140410-2233,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,SHORT SLEEVE RUSTIC SHIRT,https://www.zara.com/us/en/short-sleeve-rustic-shirt-p07545338.html,SHORT SLEEVE RUSTIC SHIRT Details,39.90 USD,White
1575140540-2290,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,RUSTIC SHIRT WITH PATCHES,https://www.zara.com/us/en/rustic-shirt-with-patches-p00840301.html,RUSTIC SHIRT WITH PATCHES Details,49.90 USD,Taupe Brown
1575140683-2359,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,STRIPED STRETCH SHIRT,https://www.zara.com/us/en/striped-stretch-shirt-p04420448.html,STRIPED STRETCH SHIRT Details,49.90 USD,White / Sky Blue
1575140303-2185,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,GEOMETRIC PRINT SHIRT,https://www.zara.com/us/en/geometric-print-shirt-p00840428.html,GEOMETRIC PRINT SHIRT Details,49.90 USD,Multicolored
1575140279-2175,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,ELEPHANT PRINT SHIRT,https://www.zara.com/us/en/elephant-print-shirt-p05732815.html,ELEPHANT PRINT SHIRT Details,null,Blue
1575140906-2458,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,EMBROIDERED SHIRT,https://www.zara.com/us/en/embroidered-shirt-p00228300.html,EMBROIDERED SHIRT Details,69.90 USD,Black
1575140775-2402,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TEXTURED SHIRT,https://www.zara.com/us/en/textured-shirt-p04245407.html,TEXTURED SHIRT Details,49.90 USD,White
1575140447-2251,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TEXTURED WEAVE SQUARE PRINT SHIRT,https://www.zara.com/us/en/textured-weave-square-print-shirt-p07545387.html,TEXTURED WEAVE SQUARE PRINT SHIRT Details,35.90 USD,White
1575140849-2437,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,PLAID FLANNEL SHIRT,https://www.zara.com/us/en/plaid-flannel-shirt-p00975400.html,PLAID FLANNEL SHIRT Details,39.90 USD,Green
1575140676-2356,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,SEMI-SHEER STRIPED SHIRT,https://www.zara.com/us/en/semi-sheer-striped-shirt-p00072719.html,SEMI-SHEER STRIPED SHIRT Details,49.90 USD,Black
1575140391-2224,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,DENIM OVERSHIRT WITH TEXT,https://www.zara.com/us/en/denim-overshirt-with-text-p07446380.html,DENIM OVERSHIRT WITH TEXT Details,59.90 USD,Light Blue
1575140908-2459,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,COLORED DENIM SHIRT,https://www.zara.com/us/en/colored-denim-shirt-p09522330.html,COLORED DENIM SHIRT Details,49.90 USD,Black
1575140522-2283,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,SHORT SLEEVE SHIRT,https://www.zara.com/us/en/short-sleeve-shirt-p04482237.html,SHORT SLEEVE SHIRT Details,39.90 USD,Mustard
1575140248-2161,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,SHORT SLEEVE TEXTURED SHIRT,https://www.zara.com/us/en/short-sleeve-textured-shirt-p06887310.html,SHORT SLEEVE TEXTURED SHIRT Details,null,White
1575140851-2438,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,PLAID SHIRT WITH POCKETS,https://www.zara.com/us/en/plaid-shirt-with-pockets-p07545378.html,PLAID SHIRT WITH POCKETS Details,39.90 USD,Orange
1575140963-2486,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TUXEDO COLLAR SHIRT,https://www.zara.com/us/en/tuxedo-collar-shirt-p03894320.html,TUXEDO COLLAR SHIRT Details,35.90 USD,White
1575140968-2488,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,FINEST FABRIC TEXTURED SHIRT,https://www.zara.com/us/en/finest-fabric-textured-shirt-p06461482.html,FINEST FABRIC TEXTURED SHIRT Details,49.90 USD,White
1575140385-2221,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,ABSTRACT PRINT SHIRT,https://www.zara.com/us/en/abstract-print-shirt-p05768269.html,ABSTRACT PRINT SHIRT Details,39.90 USD,White
1575140670-2353,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,POPLIN SHIRT,https://www.zara.com/us/en/poplin-shirt-p00072425.html,POPLIN SHIRT Details,49.90 USD,Black
1575140498-2272,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,STRETCH SHIRT,https://www.zara.com/us/en/stretch-shirt-p06706727.html,STRETCH SHIRT Details,49.90 USD,Black
1575140215-2148,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,SLEEVELESS DENIM SHIRT,https://www.zara.com/us/en/sleeveless-denim-shirt-p04117340.html,SLEEVELESS DENIM SHIRT Details,39.90 USD,White
1575140234-2155,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,STRIPED OXFORD SHIRT,https://www.zara.com/us/en/striped-oxford-shirt-p06608330.html,STRIPED OXFORD SHIRT Details,35.90 USD,Blue
1575140859-2442,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,DOBBY WOVEN SHIRT,https://www.zara.com/us/en/dobby-woven-shirt-p05588302.html,DOBBY WOVEN SHIRT Details,49.90 USD,Sky Blue
1575140812-2420,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,NO IRON TEXTURED PRINT SHIRT,https://www.zara.com/us/en/no-iron-textured-print-shirt-p05445316.html,NO IRON TEXTURED PRINT SHIRT Details,49.90 USD,White / Gray
1575140395-2226,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,CHECKERED TECHNICAL SHIRT,https://www.zara.com/us/en/checkered-technical-shirt-p00397302.html,CHECKERED TECHNICAL SHIRT Details,39.90 USD,Ecru
1575140585-2312,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,FLORAL PRINT SHIRT,https://www.zara.com/us/en/floral-print-shirt-p05372310.html,FLORAL PRINT SHIRT Details,49.90 USD,Anthracite Gray
1575140920-2465,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,EMBROIDERED CHEST SATIN EFFECT SHIRT,https://www.zara.com/us/en/embroidered-chest-satin-effect-shirt-p07545277.html,EMBROIDERED CHEST SATIN EFFECT SHIRT Details,49.90 USD,Black
1575140437-2246,https://www.zara.com/us/en/man-shirts-l737.html?v1=1282821,TEXTURED SHIRT,https://www.zara.com/us/en/textured-shirt-p07545319.html,TEXTURED SHIRT Details,35.90 USD,Taupe Brown
