���web-scraper-order,web-scraper-start-url,productlink,productlink-href,productname,productprice,color
1575141922-2682,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,REVERSIBLE FAUX FUR COAT,https://www.zara.com/us/en/reversible-faux-fur-coat-p03046274.html,REVERSIBLE FAUX FUR COAT Details,149.00 USD,Mink
1575141889-2666,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,MENSWEAR-STYLE COAT,https://www.zara.com/us/en/menswear-style-coat-p08680744.html,MENSWEAR-STYLE COAT Details,169.00 USD,Black
1575141621-2537,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,OVERSIZED MAXI COAT,https://www.zara.com/us/en/oversized-maxi-coat-p01255228.html,OVERSIZED MAXI COAT Details,149.00 USD,Anthracite Gray
1575141677-2564,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,HOODED PARKA,https://www.zara.com/us/en/hooded-parka-p06318231.html,HOODED PARKA Details,69.90 USD,Khaki
1575141611-2532,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,TAILORED WOOL FROCK COAT,https://www.zara.com/us/en/tailored-wool-frock-coat-p08425266.html,TAILORED WOOL FROCK COAT Details,119.00 USD,Camel
1575141731-2590,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,WATER RESISTANT HOODED TRENCH COAT,https://www.zara.com/us/en/water-resistant-hooded-trench-coat-p00518260.html,WATER RESISTANT HOODED TRENCH COAT Details,129.00 USD,taupe brown
1575141787-2617,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,OVERSIZED DOUBLE SIDED JACKET,https://www.zara.com/us/en/oversized-double-sided-jacket-p04341213.html,OVERSIZED DOUBLE SIDED JACKET Details,129.00 USD,Black
1575141802-2624,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,FROCK COAT WITH POCKETS,https://www.zara.com/us/en/frock-coat-with-pockets-p07867283.html,FROCK COAT WITH POCKETS Details,89.90 USD,Gray marl
1575141845-2645,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,LONG VELVET CAPE,https://www.zara.com/us/en/long-velvet-cape-p08656793.html,LONG VELVET CAPE Details,129.00 USD,Black
1575141686-2568,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,BUTTONED TRENCH COAT,https://www.zara.com/us/en/buttoned-trench-coat-p07240642.html,BUTTONED TRENCH COAT Details,149.00 USD,Brown
1575141851-2648,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,FAUX FUR JACKET,https://www.zara.com/us/en/faux-fur-jacket-p01255214.html,FAUX FUR JACKET Details,129.00 USD,Natural
1575141733-2591,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,BELTED TRENCH COAT WITH BUTTONS,https://www.zara.com/us/en/belted-trench-coat-with-buttons-p04369242.html,BELTED TRENCH COAT WITH BUTTONS Details,129.00 USD,Electric blue
1575141613-2533,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,HOUNDSTOOTH COAT,https://www.zara.com/us/en/houndstooth-coat-p07897519.html,HOUNDSTOOTH COAT Details,199.00 USD,Black / White
1575141619-2536,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,FLOWY FROCK COAT WITH POCKETS,https://www.zara.com/us/en/flowy-frock-coat-with-pockets-p07735703.html,FLOWY FROCK COAT WITH POCKETS Details,69.90 USD,Khaki
1575141833-2639,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,LIMITED EDITION TIED AND BELTED TRENCH COAT,https://www.zara.com/us/en/limited-edition-tied-and-belted-trench-coat-p08174534.html,LIMITED EDITION TIED AND BELTED TRENCH COAT Details,249.00 USD,Light tan
1575141969-2705,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,WOOL BLEND OVERSIZED COAT,https://www.zara.com/us/en/wool-blend-oversized-coat-p08083666.html,WOOL BLEND OVERSIZED COAT Details,169.00 USD,Black
1575141762-2605,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,MENSWEAR COAT,https://www.zara.com/us/en/menswear-coat-p08443636.html,MENSWEAR COAT Details,119.00 USD,Dark khaki
1575141624-2538,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,TWEED COAT WITH POCKETS,https://www.zara.com/us/en/tweed-coat-with-pockets-p06873133.html,TWEED COAT WITH POCKETS Details,89.90 USD,Black
1575141706-2578,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,BELTED COAT,https://www.zara.com/us/en/belted-coat-p04070225.html,BELTED COAT Details,149.00 USD,Toffee
1575141944-2693,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,OVERSIZED COAT WITH POCKETS,https://www.zara.com/us/en/oversized-coat-with-pockets-p08096112.html,OVERSIZED COAT WITH POCKETS Details,129.00 USD,Ecru
1575141665-2558,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,OVERSIZED JACQUARD COAT,https://www.zara.com/us/en/oversized-jacquard-coat-p08190100.html,OVERSIZED JACQUARD COAT Details,129.00 USD,Ecru / Black
1575141775-2611,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,OVERSIZED COTTON COAT,https://www.zara.com/us/en/oversized-cotton-coat-p08223275.html,OVERSIZED COTTON COAT Details,119.00 USD,Ecru
1575141715-2582,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,FAUX FUR COAT,https://www.zara.com/us/en/faux-fur-coat-p00086240.html,FAUX FUR COAT Details,89.90 USD,Mink
1575141717-2583,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,FAUX FUR VEST,https://www.zara.com/us/en/faux-fur-vest-p01255201.html,FAUX FUR VEST Details,119.00 USD,Natural
1575141916-2679,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,BUTTONED MENSWEAR COAT,https://www.zara.com/us/en/buttoned-menswear-coat-p08199523.html,BUTTONED MENSWEAR COAT Details,219.00 USD,Black
1575141702-2576,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,COAT WITH FLAP POCKETS,https://www.zara.com/us/en/coat-with-flap-pockets-p04070221.html,COAT WITH FLAP POCKETS Details,149.00 USD,Sea green
1575141864-2654,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,PINSTRIPE DRESS COAT,https://www.zara.com/us/en/pinstripe-dress-coat-p08334006.html,PINSTRIPE DRESS COAT Details,249.00 USD,Black
1575141913-2678,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,BELTED DOUBLE-BREASTED COAT,https://www.zara.com/us/en/belted-double-breasted-coat-p08309877.html,BELTED DOUBLE-BREASTED COAT Details,219.00 USD,Black
1575141986-2713,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,FLEECE COAT,https://www.zara.com/us/en/fleece-coat-p04360040.html,FLEECE COAT Details,149.00 USD,Black
1575141764-2606,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,BELTED COAT WITH STRIPES,https://www.zara.com/us/en/belted-coat-with-stripes-p05854223.html,BELTED COAT WITH STRIPES Details,169.00 USD,Beige
1575141692-2571,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,BELTED COAT,https://www.zara.com/us/en/belted-coat-p03046268.html,BELTED COAT Details,89.90 USD,Sand
1575141694-2572,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,HOUNDSTOOTH COAT,https://www.zara.com/us/en/houndstooth-coat-p06873113.html,HOUNDSTOOTH COAT Details,119.00 USD,Black / White
1575141777-2612,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,HOODED PARKA WITH FAUX FUR TRIM,https://www.zara.com/us/en/hooded-parka-with-faux-fur-trim-p03046230.html,HOODED PARKA WITH FAUX FUR TRIM Details,149.00 USD,Black
