���web-scraper-order,web-scraper-start-url,productlink,productlink-href,productname,productprice,color
1575144830-3503,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,PLAID CAMISOLE,https://www.zara.com/us/en/plaid-camisole-p02157230.html,PLAID CAMISOLE Details,35.90 USD,Green / Blue
1575145080-3620,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,COMBINATION CORDUROY TOP,https://www.zara.com/us/en/combination-corduroy-top-p00387195.html,COMBINATION CORDUROY TOP Details,39.90 USD,Black
1575144222-3225,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,FLORAL PRINTED TOP,https://www.zara.com/us/en/floral-printed-top-p01165162.html,FLORAL PRINTED TOP Details,39.90 USD,Multicolored
1575144363-3291,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,VOLUMINOUS SLEEVE SHIRT,https://www.zara.com/us/en/voluminous-sleeve-shirt-p03067105.html,VOLUMINOUS SLEEVE SHIRT Details,35.90 USD,Fuchsia
1575145676-3907,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,DENIM SHIRT WITH POCKETS,https://www.zara.com/us/en/denim-shirt-with-pockets-p07986221.html,DENIM SHIRT WITH POCKETS Details,35.90 USD,Black
1575144262-3244,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,RUFFLED TOP,https://www.zara.com/us/en/ruffled-top-p03666164.html,RUFFLED TOP Details,39.90 USD,Sea green
1575145680-3909,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,PRINT BLOUSE WITH BOW,https://www.zara.com/us/en/print-blouse-with-bow-p07840096.html,PRINT BLOUSE WITH BOW Details,49.90 USD,Ecru
1575144297-3259,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,LACE SHIRT,https://www.zara.com/us/en/lace-shirt-p07484159.html,LACE SHIRT Details,49.90 USD,beige-pink
1575145065-3613,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,POLKA DOT PRINT BLOUSE,https://www.zara.com/us/en/polka-dot-print-blouse-p02157242.html,POLKA DOT PRINT BLOUSE Details,39.90 USD,Multicolored
1575144187-3208,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,EMBROIDERED BLOUSE,https://www.zara.com/us/en/embroidered-blouse-p07844571.html,EMBROIDERED BLOUSE Details,39.90 USD,Ecru
1575144920-3546,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,MXD/SHRT 03,https://www.zara.com/us/en/mxd-shrt-03-p08624086.html,MXD/SHRT 03 Details,79.90 USD,Dark green
1575145666-3902,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,PRINTED GATHERED BLOUSE,https://www.zara.com/us/en/printed-gathered-blouse-p09479285.html,PRINTED GATHERED BLOUSE Details,49.90 USD,Black / White
1575145200-3678,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,OVERSIZED POPLIN SHIRT,https://www.zara.com/us/en/oversized-poplin-shirt-p08741248.html,OVERSIZED POPLIN SHIRT Details,39.90 USD,White
1575144463-3339,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,CROPPED SHIRT WITH POCKET,https://www.zara.com/us/en/cropped-shirt-with-pocket-p08566250.html,CROPPED SHIRT WITH POCKET Details,49.90 USD,Black
1575145523-3834,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,RUFFLED ORGANZA SHIRT,https://www.zara.com/us/en/ruffled-organza-shirt-p02037222.html,RUFFLED ORGANZA SHIRT Details,39.90 USD,Ecru
1575144371-3295,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,MULTICOLORED STRIPED TOP,https://www.zara.com/us/en/multicolored-striped-top-p07385112.html,MULTICOLORED STRIPED TOP Details,39.90 USD,only one
1575144235-3231,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,LONG POLKA DOT SHIRT,https://www.zara.com/us/en/long-polka-dot-shirt-p08234225.html,LONG POLKA DOT SHIRT Details,35.90 USD,Multicolored
1575145285-3719,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,VOLUMINOUS TULLE TOP,https://www.zara.com/us/en/voluminous-tulle-top-p04661113.html,VOLUMINOUS TULLE TOP Details,39.90 USD,Bluish
1575143998-3117,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,STRIPED BLOUSE,https://www.zara.com/us/en/striped-blouse-p07706108.html,STRIPED BLOUSE Details,39.90 USD,Sand / Black
1575143878-3063,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,TOP WITH FULL CUT SLEEVES,https://www.zara.com/us/en/top-with-full-cut-sleeves-p00858630.html,TOP WITH FULL CUT SLEEVES Details,35.90 USD,Toffee
1575144399-3308,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,VOLUMINOUS CROP TOP,https://www.zara.com/us/en/voluminous-crop-top-p06315201.html,VOLUMINOUS CROP TOP Details,39.90 USD,Sand
